UL,UF,UQA,UTS,URB,URN,URF,URC,USC,RL,RR,RPN,RS,SA,SS,SRN,SUN,label
0.577777778,0.801923401,0.05882353,0,0.015151515,0.169435216,0.000182018,0.039705882,1.00E-08,0.013224473,0.962351223,0,0.047312532,0.919299201,0.931960784,0.308622079,0.306741875,1
0.577777778,0.800742365,0,0,0.015151515,0.189368771,0.000141145,0.035526315,1.00E-08,0.013860083,1.012879097,0,0.038495021,0.911955815,0.924596491,0.213410238,0.21172795,0
0.666666667,0.800573646,0,0,0.015151515,0.189368771,0.000327677,0.035526315,1.00E-08,0.014781788,0.987854608,0,0.036797742,0.912605588,0.930912281,0.305695746,0.304013458,0
0.6,0.803441876,0,0,0.015151515,0.186046512,0.000358313,0.036160714,1.00E-08,0.012052286,0.996829231,0,0.039242442,0.908812831,0.935809524,0.290362035,0.287426614,0
0.6,0.800404927,0,0,0.015151515,0.186046512,0.000202172,0.036160714,1.00E-08,0.012379557,1.076396638,0,0.034480876,0.920965608,0.921511905,0.279109589,0.277152642,0
0.555555556,0.800911085,0,0,0.007575758,0.186046512,0.000160198,0.018080357,1.00E-08,0.012628903,1.076396638,0,0.038195996,0.930720899,0.941071429,0.306017613,0.302348337,0
0.644444445,0.801754682,0,0,0.015151515,0.176079734,0.00028341,0.038207547,1.00E-08,0.016933125,1.006362191,0,0.041565936,0.924528302,0.947320755,0.346859654,0.343241148,0
0.555555556,0.803273157,0,0,0.022727273,0.19269103,0.000212237,0.052370689,1.00E-08,0.012550532,0.927973652,0,0.036851195,0.925925926,0.931068966,0.320028342,0.317194143,0
0.6,0.799055171,0,0,0.015151515,0.215946844,0.000270401,0.031153846,1.00E-08,0.01404511,1.071923646,0,0.041276864,0.916381766,0.92825641,0.232455216,0.230347734,0
0.644444445,0.802766998,0,0,0.015151515,0.199335548,0.00021522,0.03375,0.016666676,0.016844357,1.133678648,0,0.046462324,0.930006277,0.929728814,0.339911772,0.336893429,0
0.577777778,0.801923401,0.166666667,0,0.015151515,0.189368771,0.000178268,0.035526315,0.035087729,0.013747807,1.131685338,0,0.034078418,0.913804714,0.921442424,0.239601494,0.236612702,1
0.8,0.79652438,0,0,0.022727273,0.215946844,0.000330822,0.046730769,0.046153856,0.011370121,1.187079857,0,0.045176229,0.939889486,0.941107527,0.34821034,0.344012373,1
0.688888889,0.80226084,0,0,0.015151515,0.189368771,0.00018139,0.035526315,0.017543869,0.014692477,0.956249799,0,0.039541767,0.915261243,0.92072619,0.261986301,0.259540117,0
0.622222222,0.801248524,0,0,0.015151515,0.186046512,0.000262605,0.036160714,1.00E-08,0.013182657,0.951924374,0,0.036782378,0.915178571,0.927059524,0.307240705,0.304549902,0
0.577777778,0.799898768,0,0,0.022727273,0.199335548,0.000238914,0.050624999,1.00E-08,0.014957356,1.1251002,0,0.044133516,0.90787037,0.932233333,0.3043379,0.300228311,0
0.6,0.801585963,0,0,0.015151515,0.182724252,0.000201731,0.036818181,0.018181828,0.016771188,1.087144292,0,0.034829404,0.926868999,0.928123457,0.340436327,0.335870117,0
0.555555556,0.801079804,0,0,0.015151515,0.169435216,0.000150127,0.039705882,0.019607853,0.010067303,0.952258931,0,0.040199703,0.903888889,0.897453333,0.306027397,0.303561644,0
0.577777778,0.798380294,0,0,0.022727273,0.189368771,0.000223214,0.053289473,0.017543869,0.010819866,1.218886771,0,0.037369792,0.911623677,0.930797619,0.292808219,0.290606654,0
0.577777778,0.802935718,0,0,0.015151515,0.169435216,0.000200623,0.039705882,1.00E-08,0.013474882,1.049719356,0,0.037845618,0.921568627,0.944222222,0.259736771,0.255439162,0
0.755555556,0.798886452,0,0,0.015151515,0.212624585,0.000284091,0.031640625,0.01562501,0.014233424,1.008367117,0,0.050705534,0.902189888,0.935058201,0.297890846,0.29571646,0
0.622222222,0.800911085,0,0,0.015151515,0.179401993,0.000265497,0.0375,1.00E-08,0.0109628,1.032658788,0,0.040839182,0.916323731,0.923469136,0.258244546,0.255707763,0
0.577777778,0.800067488,0,0,0.015151515,0.182724252,0.000206085,0.036818181,1.00E-08,0.012475844,0.969767202,0,0.042315321,0.91986532,0.937042424,0.35516812,0.35143213,0
0.644444445,0.799898768,0,0,0.007575758,0.172757475,0.000155771,0.019471154,1.00E-08,0.014155316,1.107020166,0,0.036661394,0.923789174,0.914871795,0.259483667,0.258166491,0
0.6,0.801248524,0,0,0.015151515,0.196013289,0.000242854,0.034322034,1.00E-08,0.015912738,0.970818034,0,0.033366804,0.925062775,0.936531073,0.306013466,0.302762944,0
0.666666667,0.800911085,0,0,0.015151515,0.199335548,0.000276875,0.03375,1.00E-08,0.015635648,1.23600405,0,0.03476279,0.903240741,0.944722222,0.280136986,0.278310502,0
0.622222222,0.800404927,0,0,0.015151515,0.212624585,0.000227583,0.031640625,1.00E-08,0.014327516,1.06500543,0,0.037287196,0.898003472,0.930416667,0.245077055,0.243578767,0
0.6,0.797874135,0,0,0.022727273,0.196013289,0.000232445,0.05148305,1.00E-08,0.016736643,0.954368011,0,0.03485722,0.91007533,0.931954802,0.258184351,0.25609473,0
0.644444445,0.805972667,0,0,0.022727273,0.182724252,0.000178294,0.055227272,1.00E-08,0.011787199,1.131795376,0,0.038189268,0.911111111,0.911721212,0.269489415,0.267247821,0
0.622222222,0.801585963,0,0,0.015151515,0.169435216,0.000172558,0.039705882,0.019607853,0.013393882,1.054765502,0,0.045217545,0.917314815,0.92904,0.266027397,0.263013699,0
0.555555556,0.800067488,4.17E-10,0,0.022727273,0.169435216,0.000160337,0.059558823,1.00E-08,0.011547491,1.006612372,0,0.042622,0.91902687,0.934954248,0.386784851,0.383830244,0
0.644444445,0.802598279,0,0,0.015151515,0.172757475,0.000179757,0.038942307,1.00E-08,0.012795328,1.01143398,0,0.035436674,0.905804843,0.928666667,0.282665964,0.280031612,0
0.577777778,0.802598279,0,0,0.015151515,0.179401993,0.000202047,0.0375,0.018518528,0.012318742,0.977649223,0,0.044781978,0.931341719,0.94472956,0.321013182,0.317136211,0
0.622222222,0.801754682,0,0,0.015151515,0.209302326,0.000234822,0.032142857,1.00E-08,0.015381244,1.059736236,0,0.034327152,0.921369782,0.928804233,0.275059796,0.273972603,0
0.622222222,0.801754682,0,0,0.015151515,0.169435216,0.000165258,0.039705882,1.00E-08,0.013783468,0.977489661,0,0.038812418,0.899600581,0.940431373,0.309696481,0.305936073,0
0.644444445,0.80242956,0,0,0.015151515,0.169435216,0.000289352,0.039705882,1.00E-08,0.017019356,1.064857794,0,0.026896524,0.921659405,0.93496732,0.339779748,0.336019339,0
0.6,0.800067488,0,0,0.015151515,0.189368771,0.00020693,0.035526315,1.00E-08,0.016630824,1.179284691,0,0.041131097,0.923814165,0.922152047,0.247296323,0.245133381,0
0.577777778,0.803948034,0,0,0.015151515,0.172757475,0.000189041,0.038942307,1.00E-08,0.016494299,1.154247275,0,0.041808805,0.912571225,0.927371795,0.234984194,0.233403583,0
0.577777778,0.800404927,0,0,0.007575758,0.172757475,0.00017818,0.019471154,1.00E-08,0.01277911,1.04876288,0,0.036944597,0.925925926,0.931538462,0.292149631,0.288988409,0
0.6,0.800742365,0,0,0.007575758,0.172757475,0.000268329,0.019471154,1.00E-08,0.013357003,1.072376434,0,0.036207594,0.915509259,0.937179487,0.331928346,0.327449947,0
0.6,0.79652438,0,0,0.015151515,0.189368771,0.000151673,0.035526315,1.00E-08,0.013123629,1.101113203,0,0.027858923,0.923001949,0.930070175,0.284546984,0.281182408,0
0.577777778,0.799730049,5.88E-10,0,0.015151515,0.179401993,0.000215903,0.0375,0.018518528,0.013423099,1.190335964,0,0.031894324,0.913172607,0.932037736,0.263375549,0.260790902,0
0.6,0.798042855,0,0,0.015151515,0.169435216,0.000207736,0.039705882,1.00E-08,0.016031417,0.894013509,0,0.041333717,0.888162672,0.923647059,0.260811174,0.258125168,0
0.644444445,0.79939261,0,0,0.015151515,0.202657807,0.000172044,0.033196721,1.00E-08,0.015647099,1.338931605,0,0.041705412,0.927064359,0.937092896,0.291264316,0.288794071,0
0.622222222,0.798042855,0,0,0.015151515,0.172757475,0.000207482,0.038942307,1.00E-08,0.013836996,1.153115306,0,0.041603508,0.910434473,0.927897436,0.222866175,0.220758693,0
0.6,0.800742365,0,0,0.007575758,0.182724252,0.000195936,0.018409091,1.00E-08,0.016190436,1.209200535,0,0.041109676,0.901936027,0.925757576,0.247073474,0.244582814,0
0.577777778,0.801585963,0,0,0.015151515,0.182724252,0.000193727,0.036818181,1.00E-08,0.015848229,1.09075322,0,0.034157418,0.924074074,0.939745455,0.325529265,0.322540473,0
0.555555556,0.800067488,0,0,0.015151515,0.182724252,0.000268723,0.036818181,0.018181828,0.012415549,0.892362043,0,0.033465719,0.903806584,0.922320988,0.279553526,0.275748351,0
0.644444445,0.802935718,0.052631579,0,0.015151515,0.169435216,0.000150581,0.039705882,1.00E-08,0.010869858,1.097872486,0,0.041288509,0.921840959,0.925908497,0.265645984,0.26349718,0
0.6,0.801417243,0,0,0.015151515,0.186046512,0.000244824,0.036160714,1.00E-08,0.012183195,1.027947297,0,0.040350299,0.922453704,0.933261905,0.261741683,0.260273973,0
0.755555556,0.796861819,0,0,0.007575758,0.169435216,0.000193229,0.019852941,1.00E-08,0.014020183,0.995365915,0,0.035429791,0.918300654,0.916915033,0.26376578,0.261348375,0
0.711111111,0.800911085,0,0,0.022727273,0.202657807,0.000253896,0.049795081,1.00E-08,0.020125126,1.147397588,0,0.035646084,0.930327869,0.93495082,0.271951493,0.270379519,0
0.644444445,0.800404927,0,0,0.015151515,0.186046512,0.000178426,0.036160714,0.017857153,0.011458531,0.964660051,0,0.043329556,0.923400673,0.927830303,0.293648817,0.290660025,0
0.644444445,0.800742365,0,0,0.015151515,0.179401993,0.000346937,0.0375,0.018518528,0.014763954,1.088758398,0,0.040382446,0.92033543,0.941798742,0.349702766,0.346084259,0
0.644444445,0.805972667,0.076923078,0,0.022727273,0.186046512,0.000206076,0.054241071,1.00E-08,0.016788325,1.009564909,0,0.046333528,0.915674603,0.925011905,0.295499022,0.288405088,1
0.577777778,0.798380294,0,0,0.015151515,0.172757475,0.000220429,0.038942307,1.00E-08,0.013809586,1.115786407,0,0.049241938,0.908831909,0.933320513,0.305321391,0.302423604,0
0.666666667,0.801923401,0,0,0.015151515,0.176079734,0.000235664,0.038207547,1.00E-08,0.018254277,1.047842496,0,0.038507015,0.920859539,0.92963522,0.256397002,0.254587749,0
0.777777778,0.800067488,0,0,0.015151515,0.202657807,0.000195232,0.033196721,0.032786895,0.015272739,1.040600828,0,0.04137704,0.903797866,0.927039548,0.316693754,0.311817971,0
0.622222222,0.798717732,0,0,0.015151515,0.205980066,0.000225081,0.03266129,1.00E-08,0.014753564,1.040895088,0,0.03923638,0.911589008,0.926946237,0.283694211,0.282368537,0
0.622222222,0.80242956,0,0,0.015151515,0.176079734,0.0001909,0.038207547,1.00E-08,0.014749699,1.207384102,0,0.045500945,0.915967855,0.929471698,0.192039287,0.190488498,0
0.577777778,0.798549013,0,0,0.015151515,0.202657807,0.000252818,0.033196721,0.016393452,0.013126237,1.233099803,0,0.028628786,0.916512346,0.939633333,0.31369863,0.310045662,0
0.666666667,0.79956133,0,0,0.015151515,0.172757475,0.000186868,0.038942307,1.00E-08,0.017745746,1.364084096,0.001923077,0.053302701,0.924501425,0.940410256,0.326659642,0.324815595,0
0.555555556,0.801417243,0,0,0.022727273,0.179401993,0.000237542,0.056249999,0.037037047,0.011627026,0.991946636,0,0.047211444,0.915776353,0.913512821,0.29768177,0.292149631,1
0.666666667,0.800236207,0,0,0.015151515,0.172757475,0.000165277,0.038942307,1.00E-08,0.013261342,1.033915566,0,0.046682079,0.899394587,0.909833333,0.288461538,0.285827187,0
0.644444445,0.799730049,0,0,0.015151515,0.19269103,0.00017529,0.034913793,1.00E-08,0.01240759,1.137273989,0,0.042866756,0.910280971,0.926126437,0.270429854,0.267359471,0
0.577777778,0.804454193,0,0,0.015151515,0.209302326,0.000324448,0.032142857,1.00E-08,0.011481269,1.107821616,0,0.046965326,0.909758965,0.924529101,0.263100674,0.26070885,0
0.555555556,0.799730049,0,0,0.015151515,0.186046512,0.000131737,0.036160714,1.00E-08,0.020994495,1.085587833,0,0.042166351,0.920469577,0.927571429,0.300636008,0.298434442,0
0.577777778,0.805972667,0,0,0.015151515,0.176079734,0.000217813,0.038207547,1.00E-08,0.016006624,1.202528376,0,0.041501845,0.906359189,0.923786164,0.242698372,0.240889119,0
0.622222222,0.798380294,0,0,0.015151515,0.19269103,0.000208525,0.034913793,1.00E-08,0.018214651,1.038264644,0,0.045799012,0.915070243,0.93,0.291450165,0.289088333,0
0.755555556,0.800573646,0,0,0.022727273,0.19269103,0.000198826,0.052370689,1.00E-08,0.01881402,1.009234483,0,0.040437417,0.913633461,0.920827586,0.216580066,0.2146906,0
0.622222222,0.798549013,5.88E-10,0,0.015151515,0.182724252,0.000194517,0.036818181,1.00E-08,0.013116891,0.933404199,0,0.031270126,0.923400673,0.935745455,0.274719801,0.271980075,0
0.6,0.801079804,0,0,0.015151515,0.182724252,0.000180012,0.036818181,1.00E-08,0.015022583,1.15051199,0,0.032938764,0.913131313,0.938412121,0.259277709,0.257534247,0
0.733333333,0.797367977,0,0,0.022727273,0.196013289,0.00023315,0.05148305,1.00E-08,0.017230191,1.118496992,0,0.030400287,0.919491525,0.94319774,0.264685396,0.262363594,0
0.644444445,0.797536696,0,0,0.022727273,0.186046512,0.000326493,0.054241071,0.017857153,0.014690692,1.036087378,0,0.047291112,0.92962963,0.939418182,0.313075965,0.308094645,0
0.555555556,0.801923401,0,0,0.015151515,0.19269103,0.000211444,0.034913793,1.00E-08,0.019630055,1.150585374,0,0.044098996,0.923212005,0.922494253,0.348370335,0.344827586,0
0.6,0.799055171,0,0,0.022727273,0.172757475,0.000149137,0.058413461,1.00E-08,0.015299911,1.134450856,0,0.040951444,0.929220085,0.934948718,0.290832455,0.289515279,0
0.666666667,0.801079804,0,0,0.015151515,0.172757475,0.000198364,0.038942307,1.00E-08,0.018081973,1.077325538,0,0.04588737,0.933760684,0.929076923,0.333245522,0.328767123,0
0.733333333,0.803104437,0,0,0.015151515,0.169435216,0.000226256,0.039705882,1.00E-08,0.013523931,0.99652008,0,0.030525002,0.933006536,0.935581699,0.304055869,0.302175665,0
0.622222222,0.798886452,0,0,0.015151515,0.186046512,0.000227155,0.036160714,0.017857153,0.014918742,1.044227458,0,0.041954413,0.903872054,0.914036364,0.243835616,0.242092154,0
0.644444445,0.800911085,0,0,0.015151515,0.179401993,0.000200321,0.0375,1.00E-08,0.017077189,1.042190397,0,0.043758768,0.916066529,0.923222222,0.256976154,0.254946728,0
0.622222222,0.800067488,0,0,0.007575758,0.176079734,0.000202575,0.019103773,1.00E-08,0.015872698,0.98693929,0,0.035206663,0.920510133,0.935408805,0.303437581,0.29956061,0
0.577777778,0.799055171,0,0,0.007575758,0.179401993,0.000201276,0.01875,1.00E-08,0.011942178,0.922639658,0,0.039772174,0.90260631,0.933962963,0.270421106,0.267376966,0
0.711111111,0.799898768,0,0,0.007575758,0.172757475,0.000193085,0.019471154,1.00E-08,0.02022068,1.110837302,0,0.024614477,0.917735043,0.926230769,0.287671233,0.285036881,0
0.577777778,0.801585963,0,0,0.015151515,0.179401993,0.000195222,0.0375,1.00E-08,0.011282793,1.107821616,0,0.035050567,0.928755144,0.930481481,0.287924911,0.285388128,0
0.577777778,0.801248524,0,0,0.015151515,0.212624585,0.000229358,0.031640625,1.00E-08,0.016431121,1.124402919,0.0015625,0.038735342,0.916015625,0.9365625,0.241438356,0.239940068,0
0.622222222,0.801754682,0,0,0.015151515,0.179401993,0.000408398,0.0375,1.00E-08,0.016224946,1.115173136,0,0.039083841,0.923696845,0.923493827,0.247336377,0.245053272,0
0.777777778,0.797536696,0,0,0.015151515,0.169435216,0.000162296,0.039705882,1.00E-08,0.016930948,1.049719356,0,0.042914884,0.91040305,0.929568627,0.234756916,0.233951115,0
0.6,0.800404927,0,0,0.015151515,0.199335548,0.00024275,0.03375,1.00E-08,0.012490964,0.962725662,0,0.036767293,0.927160494,0.930377778,0.359817352,0.356621005,0
0.666666667,0.800236207,0,0,0.015151515,0.182724252,0.000372669,0.036818181,1.00E-08,0.016412051,0.996771898,0,0.042715368,0.933670034,0.943139394,0.43985056,0.43486924,0
0.622222222,0.798886452,0,0,0.015151515,0.199335548,0.000211054,0.03375,1.00E-08,0.013853369,1.004636862,0,0.03918398,0.931481481,0.936666667,0.334246575,0.33196347,0
0.644444445,0.803948034,0,0,0.007575758,0.186046512,0.000227037,0.018080357,1.00E-08,0.020147237,0.987638037,0,0.039956565,0.917493386,0.927202381,0.283757339,0.279354207,0
0.288888889,0.683313649,0.960526316,0.987321712,0.606060606,0.26910299,0.079101563,0.99999999,1.00E-08,0.097000439,0.917916132,0.07654321,0.034138776,0.927983539,0.920493827,0.088280061,0.087772704,1
0.755555556,0.802092121,0,0,0.015151515,0.176079734,0.000266793,0.038207547,1.00E-08,0.013477943,1.118457154,0,0.037887836,0.921034242,0.917044025,0.358749031,0.355905919,0
0.644444445,0.80226084,0,0,0.015151515,0.205980066,0.000256283,0.03266129,0.016129042,0.013862549,1.252346232,0,0.029404349,0.916970249,0.933967213,0.308780597,0.305861217,0
0.622222222,0.799898768,0,0,0.007575758,0.176079734,0.000169489,0.019103773,1.00E-08,0.013288034,1.080721963,0,0.03659657,0.91221174,0.926792453,0.317394676,0.314551564,0
0.644444445,0.798211574,0,0,0.015151515,0.186046512,0.000179819,0.036160714,1.00E-08,0.011866316,1.014160506,0,0.034723896,0.923280423,0.932035714,0.33390411,0.330234834,0
0.6,0.800404927,0,0,0.015151515,0.182724252,0.000244141,0.036818181,0.018181828,0.013256529,1.01909744,0,0.045243562,0.935699588,0.922024691,0.278031456,0.276255708,0
0.6,0.801248524,0,0,0.015151515,0.176079734,0.000345628,0.038207547,1.00E-08,0.018361309,1.127057994,0,0.038493424,0.918763103,0.939031447,0.17963298,0.178340657,0
0.622222222,0.800067488,0,0,0.007575758,0.189368771,0.000163238,0.017763158,0.017543869,0.012982263,1.191796935,0,0.046991314,0.911127646,0.92872619,0.308463796,0.304794521,0
0.577777778,0.800573646,0,0,0.015151515,0.186046512,0.000204058,0.036160714,1.00E-08,0.014680299,1.062609847,0,0.042536231,0.916832011,0.913964286,0.300636008,0.296477495,0
0.666666667,0.802766998,0,0,0.015151515,0.179401993,0.000163264,0.0375,1.00E-08,0.020884809,1.139002158,0,0.034380318,0.922153635,0.935259259,0.261542364,0.260527651,0
0.555555556,0.804285473,0,0,0.015151515,0.169435216,0.000181769,0.039705882,1.00E-08,0.015059453,1.045827375,0,0.040763184,0.904502542,0.934862745,0.317485898,0.31345689,0
0.733333333,0.79956133,0,0,0.015151515,0.182724252,0.000204613,0.036818181,1.00E-08,0.015099809,1.013348061,0,0.038976178,0.923905724,0.931830303,0.289414695,0.285927771,0
0.577777778,0.800404927,0,0,0.015151515,0.172757475,0.000180395,0.038942307,1.00E-08,0.017870506,0.953176694,0,0.044101811,0.923789174,0.946371795,0.271074816,0.269230769,0
0.666666667,0.800911085,0,0,0.015151515,0.189368771,0.000222991,0.035526315,0.017543869,0.013744225,1.079571013,0,0.037684286,0.920304233,0.927130952,0.301614481,0.299412916,0
0.644444445,0.803441876,0.176470589,0,0.022727273,0.179401993,0.000262687,0.056249999,0.018518528,0.01101559,1.070785224,0,0.045286311,0.91509434,0.928339623,0.317394676,0.31325924,1
0.6,0.798549013,0,0,0.015151515,0.199335548,0.000191875,0.03375,1.00E-08,0.012346967,0.974612294,0,0.041512587,0.923148148,0.930233333,0.26803653,0.265296804,0
0.644444445,0.801079804,0,0,0.015151515,0.176079734,0.000220833,0.038207547,0.018867934,0.018602808,0.992905626,0,0.039433746,0.917735043,0.921871795,0.281875659,0.278451001,0
0.622222222,0.803610596,0,0,0.015151515,0.189368771,0.000228365,0.035526315,1.00E-08,0.014273468,1.047966204,0,0.037922944,0.926738142,0.935169591,0.287671233,0.284546984,0
0.622222222,0.801923401,0,0,0.015151515,0.172757475,0.000191266,0.038942307,1.00E-08,0.014385241,0.972973112,0,0.037343519,0.916666667,0.922179487,0.284246575,0.281348788,0
0.577777778,0.800911085,0,0,0.007575758,0.169435216,0.0001875,0.019852941,1.00E-08,0.014266026,1.005458207,0,0.029533711,0.923384168,0.927712418,0.316411496,0.314531292,0
0.666666667,0.803104437,0,0,0.015151515,0.199335548,0.000323946,0.03375,1.00E-08,0.017365073,1.083188999,0,0.039656734,0.924228395,0.920088889,0.28652968,0.284246575,0
0.644444445,0.800911085,0,0,0.007575758,0.169435216,0.000164101,0.019852941,1.00E-08,0.010786576,0.962351223,0,0.034976648,0.917665214,0.92627451,0.292237443,0.290088638,0
0.555555556,0.804116754,0,0,0.007575758,0.179401993,0.000261061,0.01875,1.00E-08,0.013480201,1.056487811,0,0.035041865,0.907407407,0.917098765,0.325469305,0.322678843,0
0.6,0.801417243,0,0,0.015151515,0.176079734,0.000215321,0.038207547,1.00E-08,0.021591446,1.034385932,0,0.0417611,0.921034242,0.948125786,0.28534505,0.28146808,0
0.577777778,0.803104437,0,0,0.015151515,0.176079734,0.000219662,0.038207547,1.00E-08,0.015533491,0.967516388,0,0.046446933,0.911338225,0.927710692,0.303437581,0.299819075,0
0.711111111,0.800742365,0,0,0.015151515,0.169435216,0.000181108,0.039705882,1.00E-08,0.016216801,1.059811648,0,0.033141397,0.928830792,0.926496732,0.290088638,0.28632823,0
0.644444445,0.802598279,0,0,0.015151515,0.176079734,0.000198116,0.038207547,0.018867934,0.013712313,1.146480895,0,0.04256649,0.923789174,0.931628205,0.294520548,0.29056902,0
0.622222222,0.804116754,0,0,0.015151515,0.172757475,0.000186868,0.038942307,1.00E-08,0.014135171,0.956993829,0,0.044259612,0.911858974,0.940448718,0.281085353,0.278714436,0
0.622222222,0.800742365,0,0,0.015151515,0.179401993,0.000206094,0.0375,1.00E-08,0.012467961,1.121028985,0,0.032657934,0.910150892,0.935148148,0.220192796,0.217656012,0
0.644444445,0.800911085,0,0,0.007575758,0.169435216,0.000226771,0.019852941,0.019607853,0.014514152,1.001566226,0,0.04005645,0.927685185,0.94636,0.284109589,0.281643836,0
0.555555556,0.799730049,0,0,0.007575758,0.189368771,0.000204459,0.017763158,0.017543869,0.012787303,1.030938987,0,0.036850098,0.920138889,0.938583333,0.299657534,0.29721135,0
0.666666667,0.803273157,0,0,0.015151515,0.172757475,0.00018834,0.038942307,1.00E-08,0.013732382,1.130633721,0,0.044376579,0.922364672,0.929461538,0.261327713,0.258693361,0
0.666666667,0.800404927,0,0,0.015151515,0.172757475,0.000185587,0.038942307,1.00E-08,0.012858552,1.052580015,0,0.047030568,0.924501425,0.942807692,0.221812434,0.220495258,0
0.622222222,0.800404927,0,0,0.022727273,0.172757475,0.000219951,0.058413461,1.00E-08,0.012767918,0.961942934,0,0.037158083,0.917289886,0.932307692,0.339304531,0.336143309,0
0.577777778,0.800404927,0,0,0.015151515,0.182724252,0.000236482,0.036818181,1.00E-08,0.016985934,1.049711064,0,0.030707216,0.91952862,0.933115152,0.243337484,0.24109589,0
0.688888889,0.800573646,0,0,0.015151515,0.196013289,0.000188677,0.034322034,1.00E-08,0.013324178,1.210468622,0,0.038762065,0.914626491,0.930677966,0.258648711,0.25609473,0
0.577777778,0.800573646,0,0,0.015151515,0.172757475,0.000212252,0.038942307,1.00E-08,0.013739097,1.03886467,0,0.03623631,0.913372507,0.905794872,0.271338251,0.267386723,0
0.644444445,0.802766998,0,0,0.007575758,0.169435216,0.000245949,0.019852941,1.00E-08,0.016460362,1.104072797,0,0.040293008,0.930827887,0.919464052,0.332796132,0.329035724,0
0.6,0.800236207,0,0,0.015151515,0.169435216,0.000167552,0.039705882,1.00E-08,0.012408224,1.06990394,0,0.034428165,0.922204067,0.937607843,0.3180231,0.315337094,0
0.622222222,0.800067488,0,0,0.007575758,0.186046512,0.00014,0.018080357,1.00E-08,0.021110854,1.289627504,0,0.03068159,0.923445767,0.93502381,0.284491194,0.282778865,0
0.666666667,0.801417243,0,0,0.015151515,0.172757475,0.000214606,0.038942307,1.00E-08,0.017567854,1.015251116,0,0.037139946,0.923254986,0.934,0.258956797,0.256322445,0
0.577777778,0.799898768,0,0,0.015151515,0.209302326,0.000250477,0.032142857,1.00E-08,0.015002141,1.027990758,0,0.050889705,0.902263374,0.92984127,0.318330072,0.314851055,0
0.644444445,0.802092121,0,0,0.015151515,0.169435216,0.000188031,0.039705882,1.00E-08,0.01701251,1.029534772,0,0.048235646,0.901688453,0.936888889,0.273166801,0.271286597,0
0.622222222,0.801417243,0,0,0.015151515,0.202657807,0.000293631,0.033196721,1.00E-08,0.013750494,1.154870448,0,0.04859171,0.922586521,0.937278689,0.284302717,0.282281608,0
0.622222222,0.798886452,0,0,0.015151515,0.176079734,0.000189416,0.038207547,1.00E-08,0.016843661,0.991795015,0,0.052826963,0.929594689,0.939471698,0.253812355,0.252003102,0
0.711111111,0.799730049,0,0,0.022727273,0.209302326,0.000260831,0.048214285,1.00E-08,0.017086497,1.10373664,0,0.031199984,0.930776014,0.927925926,0.304196564,0.300934986,0
0.6,0.801585963,0,0,0.015151515,0.179401993,0.000196587,0.0375,1.00E-08,0.015462666,0.922639658,0,0.041596826,0.921982167,0.943407407,0.247082699,0.245814307,0
0.666666667,0.801754682,0,0,0.015151515,0.172757475,0.000215746,0.038942307,0.019230779,0.016466889,1.135582825,0,0.05486015,0.909949165,0.937006536,0.312919688,0.30915928,0
0.577777778,0.802935718,0,0,0.015151515,0.196013289,0.000260417,0.034322034,1.00E-08,0.01453316,1.046339641,0,0.03592151,0.913370998,0.940022599,0.222892965,0.221499884,0
0.622222222,0.800067488,0,0,0.015151515,0.169435216,0.000232461,0.039705882,1.00E-08,0.016699359,0.966243204,0,0.042575192,0.925744372,0.93572549,0.262691378,0.261348375,0
0.622222222,0.801754682,0,0,0.015151515,0.172757475,0.000263799,0.038942307,0.038461548,0.011750872,0.963074903,0,0.049652505,0.917407407,0.95028,0.328219178,0.322739726,1
0.622222222,0.800911085,0,0,0.015151515,0.169435216,0.000185062,0.039705882,1.00E-08,0.011693515,0.991473934,0,0.034343935,0.911764706,0.933960784,0.213000269,0.211657266,0
0.577777778,0.798717732,0,0,0.015151515,0.182724252,0.00020374,0.036818181,1.00E-08,0.015581652,0.987413591,0,0.04098207,0.913299663,0.932169697,0.253300125,0.250560399,0
0.622222222,0.802598279,0,0,0.015151515,0.209302326,0.000188217,0.032142857,0.015873026,0.018794991,1.086462416,0,0.038550281,0.926523297,0.942021505,0.255413168,0.253424658,0
0.666666667,0.801248524,0,0,0.015151515,0.176079734,0.000219081,0.038207547,1.00E-08,0.016040105,1.010107305,0,0.048962697,0.916666667,0.93118239,0.302662187,0.299043681,0
0.666666667,0.80226084,0,0,0.007575758,0.169435216,0.000177083,0.019852941,1.00E-08,0.016325749,1.210471349,0,0.040694308,0.928104575,0.919071895,0.295729251,0.291700242,0
0.666666667,0.800404927,0,0,0.015151515,0.179401993,0.000147715,0.0375,0.018518528,0.01261234,1.074460984,0,0.042192558,0.919461915,0.937949686,0.209614888,0.20754717,0
0.644444445,0.801079804,0.157894737,0,0.015151515,0.169435216,0.000186534,0.039705882,1.00E-08,0.015210042,0.97128935,0.001960784,0.063856209,0.921387073,0.941581699,0.270749396,0.26833199,1
0.688888889,0.803104437,0,0,0.015151515,0.176079734,0.000231579,0.038207547,1.00E-08,0.014861665,0.898012342,0,0.032523754,0.924353599,0.924377358,0.29077281,0.286637374,0
0.666666667,0.802092121,0,0,0.015151515,0.169435216,0.000156927,0.039705882,1.00E-08,0.014266026,0.976335496,0,0.039862173,0.918482208,0.919895425,0.244426538,0.242814934,0
